id,name,actions,level,rarity,prerequisites,frequency,cost,trigger,requirements,description,special,canSelectMultiple,isDefault,skillID,minProf,code,isCore,genericType,genTypeName,isArchived,contentSrc,homebrewID,version,createdAt,updatedAt
37769,"Array - Angelic Avenger",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Angelic Avenger: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 8, __Wis__ 12, __Cha__ 10; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:8
SET-VARIABLE=EIDOLON_SCORE_WIS:12
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37770,"Array - Scout Construct",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Scout Construct: __Str__ 14, __Dex__ 18, __Con__ 16, __Int__ 12, __Wis__ 10, __Cha__ 8; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:14
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:12
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:8

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37771,"Act Together",ACTION,-1,COMMON,NULL,"once per round",NULL,NULL,NULL,"You and your eidolon act as one. Either you or your eidolon takes an action or activity using the same number of actions as Act Together, and the other takes a single action.
For example, if you spent 2 actions to Act Together, you could cast (spell: burning hands) (2 actions) and your eidolon could (action: Strike) (1 action), or your eidolon could use its (action: Breath Weapon) (2 actions) and you could (action: Stride) (1 action).
This lets you each use separate exploration activities like (activity: Avoid Notice) as you travel (CRB pg. 496).","You can spend ONE-ACTION to THREE-ACTIONS using Act Together.",0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37772,"Array - Guardian Plant",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Guardian Plant: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 8, __Wis__ 12, __Cha__ 10; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:8
SET-VARIABLE=EIDOLON_SCORE_WIS:12
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37773,"Array - Skirmisher Fey",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Skirmisher Fey: __Str__ 14, __Dex__ 18, __Con__ 14, __Int__ 10, __Wis__ 10, __Cha__ 12; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:14
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:14
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:12

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37774,"Array - Marauding Dragon",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Marauding Dragon: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 10, __Wis__ 10, __Cha__ 10; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37775,"Array - Scribe of the Dead",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Scribe of the Dead: __Str__ 12, __Dex__ 18, __Con__ 12, __Int__ 14, __Wis__ 12, __Cha__ 10; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:12
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:12
SET-VARIABLE=EIDOLON_SCORE_INT:14
SET-VARIABLE=EIDOLON_SCORE_WIS:12
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37776,"Array - Stalwart Guardian",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Stalwart Guardian: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 10, __Wis__ 10, __Cha__ 10; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37777,"Array - Soul Guardian",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Soul Guardian: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 10, __Wis__ 12, __Cha__ 8; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:12
SET-VARIABLE=EIDOLON_SCORE_CHA:8

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37778,"Array - Wrecker Demon",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Wrecker Demon: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 10, __Wis__ 8, __Cha__ 12; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:8
SET-VARIABLE=EIDOLON_SCORE_CHA:12

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37779,"Array - Warrior Construct",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Warrior Construct: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 12, __Wis__ 10, __Cha__ 8; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:12
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:8

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37780,"Array - Trickster Fey",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Trickster Fey: __Str__ 12, __Dex__ 18, __Con__ 12, __Int__ 12, __Wis__ 8, __Cha__ 16; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:12
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:12
SET-VARIABLE=EIDOLON_SCORE_INT:12
SET-VARIABLE=EIDOLON_SCORE_WIS:8
SET-VARIABLE=EIDOLON_SCORE_CHA:16

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37781,"Array - Wrathful Berserker",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Wrathful Berserker: __Str__ 18, __Dex__ 14, __Con__ 16, __Int__ 8, __Wis__ 10, __Cha__ 12; +2 AC (+3 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:18
SET-VARIABLE=EIDOLON_SCORE_DEX:14
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:8
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:12

SET-VARIABLE=EIDOLON_AC:2
SET-VARIABLE=EIDOLON_DEX_CAP:3",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37782,"Array - Swift Protector",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Swift Protector: __Str__ 14, __Dex__ 18, __Con__ 16, __Int__ 10, __Wis__ 10, __Cha__ 10; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:14
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:16
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:10

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37783,"Array - Tempter Demon",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"~ Tempter Demon: __Str__ 12, __Dex__ 18, __Con__ 12, __Int__ 10, __Wis__ 10, __Cha__ 16; +1 AC (+4 Dex cap)",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR:12
SET-VARIABLE=EIDOLON_SCORE_DEX:18
SET-VARIABLE=EIDOLON_SCORE_CON:12
SET-VARIABLE=EIDOLON_SCORE_INT:10
SET-VARIABLE=EIDOLON_SCORE_WIS:10
SET-VARIABLE=EIDOLON_SCORE_CHA:16

SET-VARIABLE=EIDOLON_AC:1
SET-VARIABLE=EIDOLON_DEX_CAP:4",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37784,"Beast's Charge",TWO_ACTIONS,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon rushes forward, using its momentum to increase the power of its attack. Your eidolon (action: Strides | Stride) twice and then (action: Strikes | Strike). If the eidolon moved at least 20 feet away from its starting position and moved entirely in a straight line, it gains a +1 circumstance bonus to this attack roll.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37785,"Eidolon Ability - Charisma",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon's Charisma ability score increases by 2, or by 1 if it's already 18 or above.",NULL,1,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_CHA.ADD:2
SHEET-CONCEAL-FEAT-NAME=Eidolon Ability - Charisma",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37786,"Eidolon Ability - Intelligence",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon's Intelligence ability score increases by 2, or by 1 if it's already 18 or above.",NULL,1,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_INT.ADD:2
SHEET-CONCEAL-FEAT-NAME=Eidolon Ability - Intelligence",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37787,"Eidolon Ability - Constitution",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon's Constitution ability score increases by 2, or by 1 if it's already 18 or above.",NULL,1,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_CON.ADD:2
SHEET-CONCEAL-FEAT-NAME=Eidolon Ability - Constitution",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37788,"Eidolon Ability - Strength",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon's Strength ability score increases by 2, or by 1 if it's already 18 or above.",NULL,1,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_STR.ADD:2
SHEET-CONCEAL-FEAT-NAME=Eidolon Ability - Strength",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37789,"Draconic Frenzy",TWO_ACTIONS,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon makes one (action: Strike) with their primary unarmed attack and two (action: Strikes | Strike) with their secondary unarmed attack (in any order). If any of these attacks critically hits an enemy, your eidolon instantly recovers the use of their (action: Breath Weapon).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37790,"Dutiful Retaliation",REACTION,-1,COMMON,NULL,NULL,NULL,"An enemy within 15 feet of you hits you with a Strike and deals damage to you.","Your eidolon is within 15 feet of you.","Your eidolon instinctively flashes with ectoplasmic energy, allowing them to strike back against an enemy who dares to harm you. Your eidolon makes a melee unarmed (action: Strike) against the triggering enemy, even if that enemy isn’t within your eidolon’s reach.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37791,"Eidolon Ability - Dexterity",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon's Dexterity ability score increases by 2, or by 1 if it's already 18 or above.",NULL,1,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_DEX.ADD:2
SHEET-CONCEAL-FEAT-NAME=Eidolon Ability - Dexterity",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37792,"Field of Roots",TWO_ACTIONS,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon extends its roots underground to entangle and possibly damage all foes nearby. All enemies within your eidolon’s reach take damage of the same type and amount as your eidolon’s most damaging (action: Strike), depending on their Reflex saves. Any ongoing effects of the save last until the enemy either (action: Escapes | Escape) or leaves your eidolon’s reach. After using Field of Roots, your eidolon is immobilized until it takes a single action, which has the (trait: manipulate) trait, to detach from the ground; this also ends any remaining effects on enemies from Field of Roots.
Critical Success: The enemy is unaffected.
Success: The enemy takes no damage, but takes a –10 foot circumstance penalty to its Speeds.
Failure: The enemy takes half damage, takes a –10-foot circumstance penalty to its Speeds, and, at the end of each of its turns, takes half damage again.
Critical Failure: The enemy is immobilized, takes full damage, and, at the end of each of its turns, takes full damage again.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37793,"Breath Weapon",TWO_ACTIONS,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon exhales a blast of destructive energy. Your eidolon deals 1d6 damage to all creatures in the area, with a basic Reflex save against your spell DC. The area and damage type of the Breath Weapon are chosen when the eidolon gains this ability. Your eidolon then can’t use their Breath Weapon again for the next 1d4 rounds.
At 3rd level and every 2 levels thereafter, the damage increases by 1d6.",NULL,0,0,NULL,NULL,"IF (HAS-LEVEL>=1 && HAS-LEVEL<=2) {ADD-TEXT=~ Damage: 1d6}
IF (HAS-LEVEL>=3 && HAS-LEVEL<=4) {ADD-TEXT=~ Damage: 2d6}
IF (HAS-LEVEL>=5 && HAS-LEVEL<=6) {ADD-TEXT=~ Damage: 3d6}
IF (HAS-LEVEL>=7 && HAS-LEVEL<=8) {ADD-TEXT=~ Damage: 4d6}
IF (HAS-LEVEL>=9 && HAS-LEVEL<=10) {ADD-TEXT=~ Damage: 5d6}
IF (HAS-LEVEL>=11 && HAS-LEVEL<=12) {ADD-TEXT=~ Damage: 6d6}
IF (HAS-LEVEL>=13 && HAS-LEVEL<=14) {ADD-TEXT=~ Damage: 7d6}
IF (HAS-LEVEL>=15 && HAS-LEVEL<=16) {ADD-TEXT=~ Damage: 8d6}
IF (HAS-LEVEL>=17 && HAS-LEVEL<=18) {ADD-TEXT=~ Damage: 9d6}
IF (HAS-LEVEL>=19) {ADD-TEXT=~ Damage: 10d6}",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37794,"Transcendence Ability - Constitution",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon's Constitution ability score increases by 2.",NULL,0,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_CON.ADD:20
SHEET-CONCEAL-FEAT-NAME=Transcendence Ability - Constitution",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37795,"Eidolon Ability - Wisdom",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Your eidolon's Wisdom ability score increases by 2, or by 1 if it's already 18 or above.",NULL,1,0,NULL,NULL,"SET-VARIABLE=EIDOLON_SCORE_WIS.ADD:2
SHEET-CONCEAL-FEAT-NAME=Eidolon Ability - Wisdom",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37796,"Tendril Strike",ACTION,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Stretching to extend its body to its limits, your eidolon attacks a foe that would normally be beyond its reach. Your eidolon makes a melee unarmed (action: Strike), increasing its reach by 5 feet for that (action: Strike). If the unarmed attack has the (trait: disarm), (trait: shove), or (trait: trip) trait, the eidolon can use the corresponding action instead of a (action: Strike).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37797,"Eidolon Statistics",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"Str|Dex|Con|Int|Wis|Cha
:-:|:-:|:-:|:-:|:-:|:-:
{EIDOLON_SCORE_STR.GET_TOTAL}|{EIDOLON_SCORE_DEX.GET_TOTAL}|{EIDOLON_SCORE_CON.GET_TOTAL}|{EIDOLON_SCORE_INT.GET_TOTAL}|{EIDOLON_SCORE_WIS.GET_TOTAL}|{EIDOLON_SCORE_CHA.GET_TOTAL}

Fortitude|Will|Reflex
:-:|:-:|:-:
+{EIDOLON_SAVE_FORT.GET_TOTAL}|+{EIDOLON_SAVE_WILL.GET_TOTAL}|+{EIDOLON_SAVE_REFLEX.GET_TOTAL}

Name|Value
:--|:--
Type|{EIDOLON_TYPE}
Traits|{EIDOLON_TRAITS.GET_FULL_STRING}
Unarmed Attacks|{EIDOLON_UNARMED_ATTACKS}
Unarmored Defense|{EIDOLON_UNARMORED_DEFENSE}
AC Bonus|+{EIDOLON_AC}
AC Dex Cap|+{EIDOLON_DEX_CAP}
Size|{EIDOLON_SIZE.GET_FULL_STRING}
Skills|{EIDOLON_SKILLS.GET_FULL_STRING}
Perception|+{EIDOLON_PERCEPTION.GET_TOTAL}
Senses|{EIDOLON_SENSES.GET_FULL_STRING}
Languages|{EIDOLON_LANGUAGES.GET_FULL_STRING}
Speeds|{EIDOLON_SPEEDS.GET_FULL_STRING}
Resistances|{EIDOLON_RESISTANCES.GET_FULL_STRING}
Spells|{EIDOLON_SPELLS.GET_FULL_STRING}
Extra Feats|{EIDOLON_EXTRA_FEATS.GET_FULL_STRING}",NULL,0,0,NULL,NULL,"GIVE-NOTES-FIELD=You can use this area to keep information about your eidolon's stats.",0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
37798,"Share Senses",ACTION,-1,COMMON,NULL,NULL,NULL,NULL,"Your eidolon is manifested.","You project your senses into your eidolon, allowing you to perceive through it. When you do, you lose all sensory information from your own body, but can sense through your eidolon’s body for up to 1 minute. You can (action: Dismiss) this effect.","This action has the trait matching your eidolon’s tradition ((trait: arcane), (trait: divine), (trait: occult), or (trait: primal)). Your eidolon can also use this ability. When it does, it projects its senses into your body.",0,0,NULL,NULL,NULL,0,NULL,NULL,0,SECRETS-OF-MAGIC,NULL,1.0,"2021-09-01 08:49:34","2021-09-01 08:49:34"
